price,model_year,model,condition,cylinders,fuel,odometer,transmission,paint_color,is_4wd,date_posted,days_listed
11800,2018,SUV,good,6.0,gas,86966.0,automatic,black,False,2022-03-13,52
13400,2018,pickup,excellent,6.0,gas,82518.0,automatic,blue,False,2023-12-22,45
500,2005,convertible,salvage,8.0,gas,252348.0,manual,white,False,2022-11-01,46
5623,2005,truck,fair,4.0,diesel,268139.0,automatic,silver,False,2024-06-29,47
7500,2016,pickup,good,6.0,gas,129769.0,automatic,white,False,2023-01-01,39
1100,2006,truck,fair,4.0,gas,324082.0,automatic,black,False,2023-04-05,5
7000,2017,offroad,fair,4.0,gas,74221.0,automatic,silver,True,2022-12-02,34
209,2005,sedan,fair,6.0,gas,188229.0,automatic,silver,False,2022-06-22,69
700,2006,sedan,fair,4.0,gas,238188.0,automatic,white,False,2024-12-12,25
17000,2019,SUV,good,8.0,gas,38814.0,automatic,silver,False,2022-01-22,167
1300,2005,SUV,fair,6.0,gas,189992.0,automatic,brown,False,2024-07-07,157
6800,2014,pickup,good,6.0,gas,91359.0,automatic,white,True,2022-10-11,61
2800,2009,truck,good,4.0,gas,140656.0,automatic,black,False,2024-12-24,29
500,1995,van,salvage,6.0,gas,458197.0,automatic,grey,True,2022-10-31,23
14800,2020,SUV,excellent,6.0,gas,66280.0,automatic,green,False,2022-08-25,66
2000,2010,coupe,good,6.0,gas,180178.0,manual,black,False,2022-02-27,13
500,2004,SUV,salvage,6.0,gas,219326.0,automatic,black,False,2023-10-28,88
700,2008,SUV,salvage,8.0,gas,147681.0,automatic,grey,False,2022-06-07,28
2000,2011,wagon,fair,8.0,gas,128419.0,automatic,black,False,2024-01-29,47
1100,2010,truck,salvage,4.0,gas,123370.0,automatic,white,False,2024-12-20,51
800,2006,van,fair,6.0,gas,309098.0,automatic,silver,False,2024-09-23,37
1100,2006,SUV,fair,4.0,gas,252880.0,automatic,grey,True,2022-03-02,59
7400,2014,pickup,good,6.0,diesel,,manual,black,True,2023-11-09,64
25200,2023,coupe,new,4.0,gas,370.0,manual,white,True,2024-06-19,58
7800,2020,wagon,good,6.0,gas,81374.0,automatic,brown,True,2022-10-10,75
53900,2023,truck,new,6.0,diesel,170.0,automatic,white,False,2024-10-19,6
48100,2023,truck,new,6.0,gas,497.0,automatic,red,False,2023-07-13,43
19038,2012,van,good,6.0,gas,187897.0,automatic,black,False,2023-09-04,42
325,2009,truck,fair,8.0,gas,652175.0,automatic,silver,True,2023-12-17,27
20900,2022,sedan,excellent,4.0,hybrid,16124.0,automatic,white,False,2024-07-09,56
3500,2012,truck,fair,6.0,gas,122502.0,automatic,white,False,2022-08-31,11
11200,2020,truck,fair,6.0,gas,67770.0,automatic,brown,True,2023-06-17,59
500,2010,hatchback,salvage,4.0,gas,110975.0,automatic,grey,False,2024-05-10,32
21500,2021,truck,good,4.0,diesel,36133.0,automatic,silver,True,2022-05-13,156
17500,2020,SUV,good,4.0,gas,45617.0,automatic,white,True,2024-07-31,6
202,2007,coupe,fair,4.0,gas,245120.0,manual,grey,False,2024-04-29,34
42200,2023,SUV,new,8.0,gas,224.0,automatic,black,False,2023-05-13,62
3800,2011,SUV,good,6.0,gas,138769.0,automatic,blue,False,2024-06-24,47
4800,2013,truck,good,6.0,diesel,135080.0,manual,white,False,2023-06-12,41
19500,2024,hatchback,excellent,,gas,100.0,automatic,red,False,2024-01-17,23
24500,2021,pickup,excellent,4.0,gas,33454.0,automatic,silver,False,2023-11-26,38
31300,2022,SUV,like new,6.0,gas,13688.0,manual,custom,True,2023-04-20,18
8300,2019,coupe,good,4.0,gas,90685.0,automatic,white,False,2024-07-31,59
6400,2017,coupe,good,6.0,gas,76001.0,manual,grey,False,2024-09-16,116
10500,2017,pickup,good,6.0,diesel,62457.0,automatic,black,False,2023-06-27,66
18300,2022,coupe,excellent,4.0,gas,22358.0,automatic,silver,False,2023-12-31,74
700,2000,SUV,fair,8.0,gas,582759.0,manual,white,False,2022-01-11,88
500,2007,truck,salvage,6.0,gas,258655.0,automatic,grey,False,2024-05-30,24
12900,2017,truck,good,6.0,diesel,63284.0,automatic,white,False,2024-01-10,11
4900,2014,truck,fair,8.0,gas,160586.0,automatic,white,False,2024-12-19,30
500,1999,pickup,salvage,6.0,hybrid,1181357.0,automatic,silver,False,2024-09-26,5
600,1989,pickup,salvage,6.0,gas,,automatic,grey,False,2024-03-11,56
2000,2011,wagon,good,4.0,gas,197678.0,automatic,red,False,2022-02-06,33
700,2004,wagon,fair,4.0,gas,273118.0,manual,blue,False,2023-11-14,18
1200,2004,SUV,fair,6.0,gas,250151.0,automatic,orange,True,2023-05-28,43
8300,2017,SUV,good,6.0,gas,107487.0,automatic,grey,False,2023-09-08,84
1500,2007,pickup,fair,6.0,gas,220023.0,automatic,black,False,2022-03-15,87
11200,2017,SUV,good,8.0,gas,101985.0,automatic,silver,False,2024-01-23,3
500,2007,sedan,salvage,4.0,gas,227059.0,automatic,black,False,2023-01-06,53
800,2004,sedan,fair,4.0,gas,170814.0,automatic,blue,False,2023-06-13,28
9100,2016,offroad,good,3.0,gas,87104.0,automatic,silver,False,2022-04-06,21
5100,2015,truck,fair,6.0,diesel,137723.0,automatic,orange,False,2023-09-13,23
17800,2021,sedan,like new,4.0,gas,19980.0,automatic,green,False,2022-02-06,48
1300,2012,van,fair,4.0,hybrid,538807.0,automatic,white,False,2023-03-13,40
800,1986,van,fair,6.0,gas,285535.0,automatic,black,False,2023-06-12,13
1500,2004,pickup,good,6.0,diesel,273934.0,automatic,blue,False,2023-07-24,4
9800,2020,coupe,good,4.0,gas,54105.0,automatic,silver,False,2022-05-02,2
16900,2018,truck,excellent,8.0,gas,84928.0,manual,green,True,2022-11-07,86
5700,2015,offroad,good,4.0,gas,138816.0,manual,silver,False,2022-08-25,73
4400,2020,sedan,good,6.0,gas,247113.0,automatic,white,False,2024-10-10,38
3300,2014,van,fair,6.0,hybrid,126830.0,automatic,orange,False,2024-11-05,19
8100,2015,SUV,good,8.0,gas,70320.0,automatic,blue,True,2022-03-20,61
4800,2018,mini-van,fair,4.0,gas,83776.0,manual,white,False,2022-09-03,10
101098,2019,SUV,excellent,8.0,gas,113098.0,automatic,white,True,2022-06-27,15
4700,2013,truck,fair,6.0,diesel,84926.0,automatic,white,False,2023-09-24,7
5000,2014,truck,fair,6.0,diesel,100336.0,automatic,black,False,2024-10-08,29
6900,2016,van,good,4.0,gas,85389.0,automatic,brown,False,2022-07-25,11
29400,2021,SUV,like new,8.0,gas,27992.0,automatic,white,True,2023-04-21,16
15200,2019,truck,good,8.0,gas,71779.0,manual,grey,False,2024-11-10,46
31300,2024,van,new,,gas,288.0,automatic,silver,False,2024-07-21,20
30700,2024,coupe,new,4.0,gas,313.0,automatic,white,False,2023-04-10,2
36500,2023,pickup,excellent,6.0,gas,9774.0,automatic,silver,False,2023-12-12,68
500,2008,sedan,salvage,4.0,electric,273932.0,automatic,black,False,2024-07-01,164
500,2007,pickup,salvage,6.0,diesel,288184.0,automatic,silver,False,2022-08-01,39
4200,2017,van,fair,6.0,gas,91975.0,automatic,silver,False,2024-08-05,29
6700,2015,SUV,good,4.0,gas,91599.0,automatic,blue,False,2024-02-28,71
1300,2005,SUV,fair,8.0,gas,220604.0,automatic,white,False,2024-10-13,10
700,1985,sedan,fair,4.0,gas,473686.0,automatic,grey,True,2023-11-29,3
3700,2012,pickup,fair,6.0,gas,136237.0,automatic,grey,False,2022-07-02,28
496,2015,SUV,salvage,6.0,gas,118353.0,automatic,silver,False,2022-12-08,71
1100,2005,SUV,fair,6.0,gas,278015.0,automatic,silver,False,2024-05-01,46
43600,2023,truck,like new,4.0,diesel,5767.0,automatic,grey,False,2023-11-12,24
1400,2010,SUV,good,6.0,gas,587298.0,automatic,silver,False,2024-06-02,44
14800,2021,hatchback,like new,4.0,gas,22655.0,automatic,grey,False,2023-01-05,53
10300,2017,SUV,good,4.0,gas,80259.0,automatic,white,True,2023-12-19,83
700,2004,van,fair,6.0,gas,186619.0,manual,white,False,2023-04-17,63
2700,2012,coupe,good,4.0,gas,151196.0,automatic,grey,False,2023-03-03,1
1000,1987,truck,fair,6.0,diesel,711942.0,automatic,red,False,2022-09-14,35
900,2004,van,fair,4.0,gas,216380.0,automatic,brown,False,2022-10-08,68
500,2008,sedan,salvage,4.0,gas,183562.0,automatic,white,False,2024-09-30,87
16100,2021,van,excellent,6.0,gas,26932.0,manual,black,False,2022-05-20,5
640,2010,truck,good,6.0,gas,240345.0,manual,black,False,2024-10-13,44
9682,2011,van,fair,6.0,hybrid,198263.0,automatic,blue,False,2024-07-06,44
6400,2020,sedan,fair,6.0,gas,67565.0,automatic,green,False,2024-10-06,86
7900,2018,pickup,fair,8.0,diesel,82412.0,manual,white,False,2022-01-27,7
2300,2009,SUV,fair,6.0,gas,116254.0,automatic,black,True,2023-05-26,69
5300,2018,sedan,fair,6.0,gas,62928.0,automatic,green,False,2024-10-19,12
1900,2013,hatchback,fair,4.0,gas,140760.0,automatic,red,False,2023-12-09,35
6100,2015,truck,fair,8.0,gas,118397.0,automatic,grey,False,2024-01-17,85
1000,1986,wagon,good,4.0,gas,418158.0,automatic,red,False,2023-12-08,28
4200,2012,SUV,good,6.0,hybrid,186309.0,automatic,blue,False,2022-08-17,30
4500,2012,truck,good,6.0,diesel,139871.0,automatic,grey,False,2023-12-13,5
2800,2010,mini-van,good,6.0,gas,108060.0,automatic,blue,False,2023-10-21,61
1000,2006,sedan,fair,4.0,hybrid,182211.0,automatic,silver,False,2022-06-23,49
800,2004,sedan,fair,6.0,gas,288330.0,automatic,grey,True,2024-10-27,77
7100,2018,coupe,good,4.0,gas,86251.0,manual,white,False,2023-07-29,6
4600,2016,sedan,good,4.0,gas,100376.0,automatic,red,False,2022-10-15,145
800,2006,coupe,fair,4.0,gas,176125.0,automatic,white,True,2023-01-08,80
600,2006,truck,fair,6.0,gas,721664.0,automatic,white,False,2024-01-12,77
22300,2023,sedan,like new,4.0,gas,7030.0,automatic,white,False,2023-10-16,138
3000,2015,sedan,fair,4.0,gas,68898.0,automatic,blue,False,2024-02-14,6
9800,2018,van,excellent,4.0,gas,72987.0,automatic,silver,False,2023-12-05,143
41000,2023,SUV,new,6.0,gas,462.0,automatic,silver,True,2024-11-25,85
8000,2015,pickup,good,6.0,gas,115334.0,automatic,black,False,2023-07-07,42
500,2004,SUV,salvage,6.0,gas,337467.0,automatic,red,False,2024-04-28,20
43600,2023,SUV,like new,8.0,hybrid,8958.0,automatic,red,True,2022-12-01,23
28400,2023,van,new,6.0,gas,481.0,manual,grey,False,2022-12-04,72
500,1995,coupe,salvage,,gas,375283.0,automatic,white,False,2024-01-11,23
1000,2004,sedan,good,4.0,gas,324098.0,automatic,white,True,2023-04-10,35
1100,2009,sedan,fair,6.0,gas,215693.0,manual,black,False,2022-04-15,60
8700,2019,van,good,6.0,gas,55348.0,automatic,red,False,2023-12-08,1
21100,2021,SUV,like new,4.0,gas,17467.0,automatic,red,False,2022-11-28,8
22900,2023,coupe,like new,4.0,gas,8798.0,automatic,black,False,2022-10-16,12
5100,2014,truck,fair,8.0,diesel,139419.0,other,white,True,2024-11-12,6
2400,2009,convertible,good,8.0,gas,203441.0,automatic,black,False,2024-07-01,33
17400,2020,SUV,good,4.0,gas,39324.0,automatic,white,True,2022-11-08,5
28400,2023,coupe,like new,6.0,gas,7770.0,automatic,silver,False,2022-06-24,41
17000,2018,truck,excellent,8.0,diesel,53311.0,automatic,black,False,2023-12-15,22
25900,2023,sedan,like new,4.0,gas,6247.0,manual,white,True,2024-01-09,85
1200,2004,convertible,good,4.0,gas,364581.0,manual,black,False,2024-07-14,44
14900,2020,truck,good,4.0,gas,50181.0,manual,white,,2022-12-28,28
15900,2018,truck,good,8.0,gas,63930.0,automatic,grey,True,2023-01-23,28
17500,2022,sedan,like new,4.0,gas,13047.0,manual,white,False,2022-01-29,27
3800,2013,truck,fair,6.0,gas,171077.0,automatic,black,False,2024-02-23,17
600,2006,coupe,fair,4.0,gas,434493.0,automatic,red,False,2024-06-11,19
500,2008,SUV,salvage,6.0,gas,318457.0,automatic,silver,True,2024-08-01,26
1200,2015,van,salvage,6.0,gas,157220.0,automatic,black,False,2024-05-13,57
2100,2012,coupe,fair,6.0,gas,148129.0,automatic,white,True,2023-09-15,33
24900,2022,convertible,excellent,8.0,gas,24235.0,manual,white,False,2022-03-05,19
2500,2012,van,good,6.0,gas,220336.0,manual,black,False,2023-03-22,4
2900,2013,SUV,fair,6.0,gas,190542.0,automatic,black,False,2023-09-30,31
8800,2016,SUV,excellent,8.0,diesel,127525.0,automatic,black,False,2022-10-18,14
700,2008,hatchback,fair,,gas,278445.0,automatic,black,False,2022-03-26,70
46100,2024,truck,new,8.0,gas,244.0,automatic,black,False,2023-10-08,58
7900,2017,van,good,6.0,gas,64409.0,automatic,silver,False,2024-12-05,57
2400,2011,SUV,fair,6.0,gas,202509.0,automatic,black,True,2024-06-25,7
4900,2019,mini-van,good,6.0,gas,145414.0,automatic,blue,False,2023-01-27,28
600,2006,SUV,fair,8.0,gas,869644.0,automatic,silver,False,2023-06-19,157
8600,2020,offroad,fair,4.0,gas,,automatic,black,False,2023-08-19,14
1500,2008,SUV,fair,6.0,gas,115303.0,manual,white,False,2023-01-04,14
5100,2016,SUV,fair,8.0,gas,118754.0,automatic,silver,False,2023-05-04,80
25000,2021,truck,excellent,,diesel,29230.0,automatic,custom,False,2022-01-22,26
36600,2023,convertible,like new,4.0,gas,7791.0,automatic,white,False,2023-01-14,1
1100,2006,SUV,fair,6.0,gas,192855.0,automatic,white,False,2023-04-21,2
9900,2018,van,good,4.0,gas,,automatic,blue,True,2024-07-07,72
2600,2013,hatchback,good,4.0,gas,93364.0,manual,silver,False,2022-01-16,73
2800,2009,SUV,good,8.0,gas,204326.0,automatic,silver,False,2022-03-11,11
500,2005,pickup,salvage,6.0,diesel,190424.0,automatic,grey,False,2023-02-26,26
10500,2020,sedan,good,6.0,gas,46125.0,automatic,white,False,2022-09-26,2
2900,2012,sedan,good,6.0,gas,138214.0,automatic,black,False,2023-11-20,19
1100,2005,sedan,good,4.0,gas,176386.0,automatic,red,False,2022-05-18,21
2079,2019,sedan,good,4.0,hybrid,57552.0,automatic,black,False,2023-05-24,42
7700,2018,sedan,good,4.0,gas,67663.0,automatic,white,False,2024-06-20,35
5200,2015,SUV,fair,8.0,gas,96325.0,automatic,silver,False,2023-05-26,1
5000,2012,truck,good,6.0,gas,166693.0,automatic,white,False,2022-02-23,165
500,1991,hatchback,salvage,4.0,gas,349067.0,automatic,yellow,False,2022-08-16,66
900,2007,sedan,fair,4.0,gas,174633.0,automatic,black,True,2022-05-31,15
4700,2012,truck,good,6.0,gas,190956.0,automatic,yellow,False,2022-10-25,4
2000,2014,SUV,fair,6.0,gas,359339.0,manual,silver,False,2024-02-21,28
15100,2023,sedan,excellent,4.0,gas,,automatic,blue,False,2023-09-09,54
5500,2017,sedan,good,6.0,diesel,106588.0,automatic,black,False,2024-10-23,12
2500,2010,truck,fair,6.0,gas,,automatic,grey,False,2024-05-04,28
19500,2020,pickup,excellent,8.0,diesel,47553.0,automatic,silver,False,2024-11-09,68
51300,2023,truck,new,4.0,diesel,464.0,automatic,grey,False,2023-03-22,6
25100,2024,sedan,like new,4.0,gas,0.0,automatic,yellow,False,2022-03-19,71
1500,2007,van,good,6.0,gas,234637.0,automatic,silver,False,2023-06-11,73
7000,2018,sedan,good,4.0,gas,74608.0,automatic,purple,False,2022-05-10,23
16100,2019,SUV,excellent,8.0,gas,72724.0,automatic,silver,False,2023-06-30,63
1022,2014,sedan,good,4.0,gas,155457.0,automatic,blue,False,2024-06-19,25
1200,2009,hatchback,fair,4.0,gas,198364.0,automatic,blue,False,2024-08-11,14
12600,2019,pickup,good,4.0,diesel,68124.0,automatic,red,False,2023-06-23,43
9700,2017,SUV,excellent,6.0,gas,103212.0,automatic,white,True,2024-03-25,104
1400,2005,pickup,fair,6.0,gas,185697.0,automatic,white,False,2024-06-17,32
83,2007,pickup,salvage,4.0,gas,206207.0,automatic,white,True,2024-10-13,52
14800,2022,van,good,4.0,gas,22786.0,automatic,silver,False,2022-04-23,23
1400,2008,truck,fair,4.0,gas,307900.0,automatic,silver,True,2024-10-21,41
27900,2022,SUV,excellent,8.0,gas,27062.0,automatic,white,False,2024-02-27,29
1300,2013,SUV,salvage,6.0,gas,176871.0,automatic,red,False,2023-04-07,85
9300,2017,SUV,good,6.0,hybrid,101232.0,automatic,green,False,2023-03-16,4
500,2008,sedan,salvage,4.0,gas,194695.0,manual,black,False,2024-10-26,7
2800,2014,sedan,fair,6.0,gas,104622.0,manual,silver,False,2023-03-15,101
1900,2013,truck,salvage,6.0,diesel,148037.0,automatic,white,False,2022-03-12,44
6900,2018,sedan,good,4.0,gas,83441.0,automatic,red,False,2024-08-12,165
2300,2008,convertible,good,4.0,gas,,automatic,red,False,2022-11-13,40
32000,2023,SUV,excellent,,gas,11214.0,automatic,white,False,2023-06-29,27
5100,2015,sedan,good,4.0,gas,89616.0,automatic,white,False,2024-02-27,92
2400,2010,pickup,fair,6.0,diesel,251317.0,automatic,grey,True,2022-07-05,75
13200,2021,SUV,like new,8.0,gas,85120.0,automatic,brown,False,2023-03-19,89
900,2007,coupe,fair,6.0,gas,185062.0,automatic,silver,False,2024-02-11,58
1300,2007,pickup,fair,6.0,diesel,199253.0,manual,brown,False,2022-03-08,40
25800,2023,sedan,new,6.0,gas,138.0,automatic,black,True,2024-03-15,54
1400,2013,mini-van,fair,6.0,gas,489542.0,automatic,grey,False,2024-09-03,37
1700,2010,sedan,fair,4.0,gas,119094.0,automatic,grey,False,2023-04-21,6
9200,2017,SUV,good,6.0,gas,63697.0,automatic,red,False,2023-10-31,2
5400,2016,sedan,excellent,6.0,gas,128623.0,automatic,black,True,2022-04-04,47
600,2010,van,salvage,6.0,gas,249200.0,automatic,white,False,2023-04-19,53
34000,2023,truck,like new,4.0,gas,6779.0,automatic,grey,False,2022-09-24,63
5400,2013,SUV,good,8.0,gas,152118.0,automatic,white,False,2022-12-08,88
9200,2016,pickup,good,6.0,diesel,94095.0,automatic,silver,False,2024-02-13,39
500,2007,sedan,salvage,4.0,gas,317859.0,automatic,silver,False,2022-03-31,39
15100,2021,mini-van,good,6.0,gas,39710.0,automatic,grey,False,2023-12-03,28
1400,2008,coupe,good,6.0,gas,189774.0,automatic,white,False,2022-01-04,21
12200,2020,wagon,excellent,8.0,diesel,62850.0,automatic,yellow,False,2022-08-23,11
500,2006,coupe,salvage,4.0,gas,,automatic,red,False,2024-01-30,57
2700,2012,mini-van,fair,6.0,gas,127878.0,automatic,red,False,2024-10-12,54
12200,2021,hatchback,like new,4.0,gas,23225.0,manual,green,False,2022-05-24,4
8000,2016,pickup,good,6.0,gas,89307.0,automatic,silver,False,2023-04-02,87
15300,2018,truck,excellent,8.0,diesel,78746.0,automatic,blue,False,2024-08-15,14
9300,2019,pickup,fair,4.0,gas,45004.0,automatic,black,False,2024-04-03,68
14900,2019,truck,good,6.0,hybrid,61083.0,manual,brown,False,2022-10-19,50
12200,2019,truck,fair,6.0,gas,52613.0,automatic,brown,True,2022-06-19,9
8200,2018,wagon,excellent,6.0,gas,77391.0,manual,blue,False,2024-03-02,8
1000,2009,coupe,fair,4.0,gas,228730.0,manual,white,False,2023-03-29,1
1700,2005,SUV,good,6.0,gas,263141.0,automatic,blue,True,2022-08-23,23
19000,2021,coupe,like new,4.0,gas,29896.0,automatic,white,False,2023-10-28,3
41300,2023,convertible,new,4.0,gas,308.0,automatic,white,False,2023-12-03,44
12100,2019,sedan,excellent,4.0,hybrid,59027.0,automatic,silver,False,2024-10-05,24
3400,2010,truck,good,8.0,gas,200774.0,automatic,green,False,2023-10-10,10
4000,2014,sedan,good,4.0,gas,125996.0,automatic,red,False,2023-09-15,135
2700,2013,SUV,fair,4.0,gas,152319.0,automatic,white,False,2023-11-05,7
500,2004,coupe,salvage,6.0,gas,304806.0,automatic,blue,False,2022-06-26,16
2700,2012,van,good,4.0,gas,223011.0,manual,white,False,2024-09-21,67
1100,2006,wagon,good,4.0,gas,191228.0,manual,white,False,2023-11-24,86
5600,2013,pickup,good,6.0,diesel,141743.0,automatic,blue,True,2022-06-25,28
500,2007,SUV,fair,4.0,gas,1035330.0,automatic,blue,False,2022-11-29,44
3300,2012,coupe,good,4.0,gas,196709.0,automatic,grey,True,2023-11-13,30
4200,2016,sedan,fair,4.0,gas,63823.0,manual,custom,False,2022-11-27,51
500,2008,wagon,salvage,4.0,gas,622345.0,automatic,grey,False,2022-08-01,1
1400,2004,convertible,good,6.0,gas,276990.0,manual,brown,True,2022-12-21,10
2200,2009,SUV,good,4.0,gas,225066.0,automatic,black,,2022-01-19,55
1138,2016,sedan,excellent,4.0,gas,87886.0,automatic,white,False,2023-10-01,16
9400,2016,truck,good,4.0,gas,100176.0,automatic,white,True,2022-10-29,14
10400,2017,SUV,excellent,8.0,gas,93057.0,automatic,grey,False,2024-03-14,30
1300,2008,van,fair,6.0,hybrid,246728.0,automatic,red,False,2024-01-01,65
19500,2021,SUV,excellent,8.0,gas,41977.0,automatic,red,False,2024-02-06,153
10700,2018,SUV,good,6.0,gas,62990.0,manual,white,True,2022-01-22,29
9400,2018,sedan,excellent,4.0,gas,64637.0,automatic,grey,False,2023-12-01,21
5700,2017,truck,excellent,4.0,diesel,329410.0,automatic,white,False,2024-04-24,30
900,2005,pickup,fair,4.0,gas,329222.0,automatic,grey,False,2024-12-24,3
8600,2018,hatchback,excellent,4.0,gas,46333.0,automatic,black,True,2024-04-28,2
39800,2023,pickup,like new,6.0,gas,8561.0,automatic,black,True,2023-10-07,37
14600,2020,SUV,good,6.0,gas,36686.0,automatic,white,False,2023-08-24,37
30900,2024,sedan,new,4.0,gas,115.0,automatic,grey,True,2023-10-18,71
5600,2015,SUV,fair,6.0,gas,85018.0,manual,grey,True,2022-12-23,5
2000,2012,hatchback,good,6.0,gas,195716.0,automatic,white,False,2023-01-29,75
19400,2023,sedan,like new,4.0,gas,8254.0,automatic,black,False,2024-11-15,85
2200,2013,sedan,fair,4.0,gas,128351.0,automatic,silver,False,2024-08-09,52
900,2004,wagon,fair,4.0,gas,175731.0,automatic,red,False,2022-03-04,61
2400,2011,mini-van,good,4.0,gas,209409.0,automatic,white,False,2024-12-25,8
2300,2013,sedan,fair,6.0,gas,145168.0,automatic,white,False,2023-03-12,9
4300,2015,sedan,good,6.0,gas,119805.0,automatic,silver,True,2024-06-24,22
4600,2013,SUV,fair,6.0,gas,86799.0,automatic,black,True,2024-07-01,42
5400,2016,sedan,good,4.0,gas,103746.0,automatic,black,False,2023-05-02,20
1100,2005,pickup,fair,4.0,gas,190870.0,automatic,black,False,2022-09-28,44
